source,record_id,title,year,venue,doi,cited_by_count,query_seed,relevance_note
Crossref,https://doi.org/10.15607/rss.2024.xx.135,Tactile-Driven Non-Prehensile Object Manipulation via Extrinsic Contact Mode Control,2024,Robotics: Science and Systems XX,10.15607/rss.2024.xx.135,5,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;tactile
Crossref,https://doi.org/10.1109/access.2023.3324417,Arm-Mounted Assistive Robot for Measuring Contact Force and Evaluating Wearer Safety,2023,IEEE Access,10.1109/access.2023.3324417,5,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.54364/aaiml.2023.1170,Deep Reinforcement Learning for Autonomous Ground Vehicle Exploration Without A-Priori Maps,2023,Advances in Artificial Intelligence and Machine Learning,10.54364/aaiml.2023.1170,5,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1038/s44182-023-00006-5,Exploration-based model learning with self-attention for risk-sensitive robot control,2023,npj Robotics,10.1038/s44182-023-00006-5,5,safe model based exploration robotics,safe;exploration;robot;control
Crossref,https://doi.org/10.1109/sii52469.2022.9708814,Autonomous Motion Control Using Deep Reinforcement Learning for Exploration Robot on Rough Terrain,2022,2022 IEEE/SICE International Symposium on System Integration (SII),10.1109/sii52469.2022.9708814,5,robot exploration without reinforcement learning safety,safe;exploration;robot;control
Crossref,https://doi.org/10.1016/b978-0-32-390445-2.00009-x,Robotic perception of object properties using tactile sensing,2022,"Tactile Sensing, Skill Learning, and Robotic Dexterous Manipulation",10.1016/b978-0-32-390445-2.00009-x,5,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1109/iros47612.2022.9981085,Safe and Efficient Exploration of Human Models During Human-Robot Interaction,2022,2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros47612.2022.9981085,5,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1007/s10015-022-00740-3,Swarm robots using Lévy walk based on nonlinear dynamics for target exploration,2022,Artificial Life and Robotics,10.1007/s10015-022-00740-3,5,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.1109/med51440.2021.9480187,A Control Barrier Function Approach to Human-multi-robot Safe Interaction,2021,2021 29th Mediterranean Conference on Control and Automation (MED),10.1109/med51440.2021.9480187,5,safe control robot contact constraints,safe;contact;robot;barrier;constraint
Crossref,https://doi.org/10.1109/med51440.2021.9480176,Distributed safe reinforcement learning for multi-robot motion planning,2021,2021 29th Mediterranean Conference on Control and Automation (MED),10.1109/med51440.2021.9480176,5,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.24963/ijcai.2021/678,Robot Manipulation Learning Using Generative Adversarial Imitation Learning,2021,Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence,10.24963/ijcai.2021/678,5,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.5772/intechopen.97255,Safe Adaptive Trajectory Tracking Control of Robot for Human-Robot Interaction Using Barrier Function Transformation,2021,Collaborative Robots [Working Title],10.5772/intechopen.97255,5,safe physical interaction robot exploration,safe;exploration;robot;barrier;control
Crossref,https://doi.org/10.1109/iros45743.2020.9341281,Localization and Force-Feedback with Soft Magnetic Stickers for Precise Robot Manipulation,2020,2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros45743.2020.9341281,5,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.5220/0008880903810386,Reinforcement Learning of Robot Behavior based on a Digital Twin,2020,Proceedings of the 9th International Conference on Pattern Recognition Applications and Methods,10.5220/0008880903810386,5,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1063/1.5133303,Development of the remote control system of the free-flying space manipulation robot with force feedback,2019,AIP Conference Proceedings XLIII ACADEMIC SPACE CONFERENCE: dedicated to the memory of academician S.P. Korolev and other outstanding Russian scientists – Pioneers of space exploration,10.1063/1.5133303,5,robot manipulation force limit exploration,exploration;robot;control;manipulation
Crossref,https://doi.org/10.1109/whc.2019.8816131,Effects of Force-Torque and Tactile Haptic Modalities on Classifying the Success of Robot Manipulation Tasks,2019,2019 IEEE World Haptics Conference (WHC),10.1109/whc.2019.8816131,5,robot manipulation force limit exploration,exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1007/978-94-007-6046-2_131,Safe and Trustworthy Human-Robot Interaction,2019,Humanoid Robotics: A Reference,10.1007/978-94-007-6046-2_131,5,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/cdc40024.2019.9029263,Weighted Polar Finite Time Control Barrier Functions With Applications To Multi-Robot Systems,2019,2019 IEEE 58th Conference on Decision and Control (CDC),10.1109/cdc40024.2019.9029263,5,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.5220/0006671802430249,Experience Filtering for Robot Navigation using Deep Reinforcement Learning,2018,Proceedings of the 10th International Conference on Agents and Artificial Intelligence,10.5220/0006671802430249,5,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/roman.2016.7745099,Modeling the interaction force during a haptically-coupled cooperative manipulation,2016,2016 25th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN),10.1109/roman.2016.7745099,5,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.15598/aeee.v13i1.1228,MPC-Based Path Following Control of an Omnidirectional Mobile Robot with Consideration of Robot Constraints,2015,Advances in Electrical and Electronic Engineering,10.15598/aeee.v13i1.1228,5,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.3724/sp.j.1218.2012.00546,Path Constraint Relation and Trajectory Teaching Method for Multi-Robot Cooperation System,2012,Robot,10.3724/sp.j.1218.2012.00546,5,robot exploration constraint certificate,exploration;robot;constraint
Crossref,https://doi.org/10.1109/cdc.2011.6161048,Column formation control of multi-robot systems with input constraints,2011,IEEE Conference on Decision and Control and European Control Conference,10.1109/cdc.2011.6161048,5,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/iros.2011.6048049,Whole-body contact manipulation using tactile information for the nursing-care assistant robot RIBA,2011,2011 IEEE/RSJ International Conference on Intelligent Robots and Systems,10.1109/iros.2011.6048049,5,tactile exploration safe robot manipulation,safe;contact;exploration;robot;tactile
Crossref,https://doi.org/10.1115/ijtc2009-15231,A FEM Based Multiple Asperity Deterministic Contact Model,2009,ASME/STLE 2009 International Joint Tribology Conference,10.1115/ijtc2009-15231,5,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1109/aim.2009.5229954,Grasp synthesis based on tactile sensation in robot manipulation of arbitrary located object,2009,2009 IEEE/ASME International Conference on Advanced Intelligent Mechatronics,10.1109/aim.2009.5229954,5,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.1109/roman.2007.4415205,Towards Safe Human-Robot Interaction: Joint Impedance Control of a New Teleoperated Robot Arm,2007,RO-MAN 2007 - The 16th IEEE International Symposium on Robot and Human Interactive Communication,10.1109/roman.2007.4415205,5,safe physical interaction robot exploration,safe;exploration;robot;control
Crossref,https://doi.org/10.1109/robio.2006.340140,Muscle Model for Safe Minimally Invasive Surgery,2006,2006 IEEE International Conference on Robotics and Biomimetics,10.1109/robio.2006.340140,5,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.17226/10218,Safe Passage,2001,,10.17226/10218,5,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.3990/1.9789036553568,A geometric approach to robotic manipulation in physical human-robot interaction,,,10.3990/1.9789036553568,5,safe physical interaction robot exploration,safe;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/icorr.2005.1501141,Fail-Safe Components for Rehabilitation Robots - A Reflex Mechanism and Fail-Safe Force Sensor,,"9th International Conference on Rehabilitation Robotics, 2005. ICORR 2005.",10.1109/icorr.2005.1501141,5,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2024.3518113,Batch Informed Vines (BIV*): Heuristically Guided Exploration of Narrow Passages by Batch Vine Expansion,2025,IEEE Robotics and Automation Letters,10.1109/lra.2024.3518113,4,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2025.3560871,FoAR: Force-Aware Reactive Policy for Contact-Rich Robotic Manipulation,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3560871,4,contact rich manipulation safety verification,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/tcst.2025.3526377,Reactive Robot Navigation Using Quasi-Conformal Mappings and Control Barrier Functions,2025,IEEE Transactions on Control Systems Technology,10.1109/tcst.2025.3526377,4,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.3389/frobt.2025.1492526,Reinforcement learning-based dynamic field exploration and reconstruction using multi-robot systems for environmental monitoring,2025,Frontiers in Robotics and AI,10.3389/frobt.2025.1492526,4,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2025.3623007,Robust Admittance Control of an Electric Underwater Manipulator for Precise Motion and Safe Contact Inspection of Hydraulic Structures,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3623007,4,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.15607/rss.2025.xxi.060,Robust Peg-in-Hole Assembly under Uncertainties via Compliant and Interactive Contact-Rich Manipulation,2025,Robotics: Science and Systems XXI,10.15607/rss.2025.xxi.060,4,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3505783,TARS: Tactile Affordance in Robot Synesthesia for Dexterous Manipulation,2025,IEEE Robotics and Automation Letters,10.1109/lra.2024.3505783,4,tactile exploration safe robot manipulation,safe;exploration;robot;tactile;manipulation
Crossref,https://doi.org/10.3390/robotics13020023,A 3D World Interpreter System for Safe Autonomous Crane Operation,2024,Robotics,10.3390/robotics13020023,4,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/iros58592.2024.10802369,Combining Sampling- and Gradient-based Planning for Contact-rich Manipulation,2024,2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),10.1109/iros58592.2024.10802369,4,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1109/humanoids58906.2024.10769591,Explicit Contact Optimization in Whole-Body Contact-Rich Manipulation,2024,2024 IEEE-RAS 23rd International Conference on Humanoid Robots (Humanoids),10.1109/humanoids58906.2024.10769591,4,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.15607/rss.2024.xx.104,POLICEd RL: Learning Closed-Loop Robot Control Policies with Provable Satisfaction of Hard Constraints,2024,Robotics: Science and Systems XX,10.15607/rss.2024.xx.104,4,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/icra57147.2024.10611059,Pay Attention to How You Drive: Safe and Adaptive Model-Based Reinforcement Learning for Off-Road Driving,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),10.1109/icra57147.2024.10611059,4,safe model based exploration robotics,safe;exploration;robot
